PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra,Rinde_Tendencia,Rinde_Detrended,suelo_ind_prod,suelo_profundidad,suelo_textura,suelo_drenaje,suelo_textura_encoded,suelo_drenaje_encoded
Buenos Aires,Rivadavia,1990,2302.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2078.863636363618,223.13636363638216,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Rojas,1990,2400.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2435.0965909090883,-35.09659090908826,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Roque Pérez,1990,2208.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2593.426136363647,-385.42613636364695,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Saavedra,1990,1800.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1636.579545454544,163.42045454545587,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Saladillo,1990,2098.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2547.079545454544,-449.0795454545441,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Salliqueló,1990,1900.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1728.2272727272791,171.77272727272066,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Salto,1990,2501.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2244.5170454545587,256.4829545454413,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Andrés de Giles,1990,2299.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2349.1306818181765,-50.13068181817653,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Antonio de Areco,1990,2256.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2082.801136363647,173.19886363635305,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Cayetano,1990,1742.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2231.482954545456,-489.4829545454559,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Nicolás,1990,2308.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1835.892045454559,472.1079545454413,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Pedro,1990,1697.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1860.5795454545296,-163.57954545452958,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Suipacha,1990,2900.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2461.647727272735,438.3522727272648,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tandil,1990,2399.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2599.9375,-200.9375,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tapalqué,1990,2000.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2151.210227272735,-151.2102272727352,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tornquist,1990,1300.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1448.5284090909115,-148.52840909091174,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Trenque Lauquen,1990,2300.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2123.920454545456,176.07954545454413,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tres Arroyos,1990,1967.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,2525.0511363636324,-558.0511363636324,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Villarino,1990,1200.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1236.585227272728,-36.585227272727934,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Zárate,1990,1906.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,1828.6590909090885,77.34090909091174,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Córdoba,Calamuchita,1990,1189.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1507.977272727272,-318.97727272727207,,,,,,
Córdoba,Capital,1990,1500.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1545.897727272728,-45.897727272727934,,,,,,
Córdoba,Colón,1990,1200.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1680.3456559287442,-480.3456559287442,,,,,,
Córdoba,General Roca,1990,2000.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1815.732954545456,184.26704545454413,,,,,,
Córdoba,General San Martín,1990,1200.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1448.3522727272648,-248.3522727272648,,,,,,
Córdoba,Juárez Celman,1990,1500.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1414.3011363636324,85.6988636363676,,,,,,
Córdoba,Marcos Juárez,1990,1850.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,2080.892045454544,-230.89204545454413,,,,,,
Córdoba,Presidente Roque Sáenz Peña,1990,2000.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1875.653409090912,124.34659090908826,,,,,,
Córdoba,Río Cuarto,1990,1550.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1498.4090909090885,51.59090909091174,,,,,,
Córdoba,Río Primero,1990,1100.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1557.2613636363603,-457.26136363636033,,,,,,
Córdoba,Río Segundo,1990,1500.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1755.727272727272,-255.72727272727207,,,,,,
Córdoba,San Justo,1990,1200.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1614.0710227272648,-414.0710227272648,,,,,,
Córdoba,Santa María,1990,1352.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1329.477272727272,22.52272727272793,,,,,,
Córdoba,Tercero Arriba,1990,1399.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1317.7613636363676,81.2386363636324,,,,,,
Córdoba,Totoral,1990,1200.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1785.9571756309017,-585.9571756309015,,,,,,
Córdoba,Unión,1990,1500.0,AR000087344,6.34,141.04,84.39999999999999,5.609999999999999,74.63,3.43,11.64,44.86960784313725,51.915,52.06363636363637,52.205,58.13250000000001,46.045,40.1375,25.06470588235294,31.985000000000003,38.29545454545455,34.3,40.03,25.021666666666665,22.6975,1769.9431818181763,-269.9431818181765,,,,,,
Entre Ríos,Colón,1990,1700.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1680.3456559287442,19.654344071255764,,,,,,
Entre Ríos,Concordia,1990,1667.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1482.4580645161332,184.54193548386684,,,,,,
Entre Ríos,Diamante,1990,1902.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1867.7090909090768,34.29090909092338,,,,,,
Entre Ríos,Federal,1990,1500.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1546.6193548386946,-46.61935483869456,,,,,,
Entre Ríos,Gualeguay,1990,1700.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1876.381818181806,-176.381818181806,,,,,,
Entre Ríos,Gualeguaychú,1990,1200.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1114.127272727259,85.87272727274103,,,,,,
Entre Ríos,La Paz,1990,1508.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1522.9636363636382,-14.963636363638216,,,,,,
Entre Ríos,Nogoyá,1990,1500.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1520.2181818181998,-20.21818181819981,,,,,,
Entre Ríos,Paraná,1990,1800.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1789.9272727272764,10.072727272723569,,,,,,
Entre Ríos,Tala,1990,1400.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1318.5818181818177,81.41818181818235,,,,,,
Entre Ríos,Uruguay,1990,1200.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1247.2000000000116,-47.20000000001164,,,,,,
Entre Ríos,Victoria,1990,2300.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,2288.5818181818177,11.418181818182347,,,,,,
Entre Ríos,Villaguay,1990,1400.0,AR000000004,28.06,133.04,46.78,115.38,130.95,67.55,4.16,,,,,,,,,,,,,,,1321.745454545453,78.25454545454704,,,,,,
La Pampa,Atreucó,1990,1200.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1489.1534090909115,-289.15340909091174,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Caleu Caleu,1990,800.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1093.266999999998,-293.266999999998,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Capital,1990,1100.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1545.897727272728,-445.89772727272793,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Catriló,1990,1200.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1549.25,-349.25,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Chapaleufú,1990,2050.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1805.329545454544,244.67045454545587,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Conhelo,1990,2200.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1645.3465909090885,554.6534090909117,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Guatraché,1990,900.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1458.647727272728,-558.6477272727279,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Hucal,1990,800.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1058.7556818181763,-258.7556818181765,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Loventué,1990,1500.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1486.0950437317806,13.904956268219394,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Maracó,1990,1851.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1575.1761363636324,275.8238636363676,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Quemú Quemú,1990,1800.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1552.9602272727352,247.0397727272648,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Rancul,1990,1800.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1595.6193181818162,204.3806818181838,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Realicó,1990,1902.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1685.3465909090955,216.6534090909045,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Toay,1990,1000.0,AR000087623,105.08,28.17,52.8,7.38,43.13,31.18,4.569999999999999,40.61764705882353,48.95,51.54545454545455,49.25,58.2225,40.89833333333333,36.93,21.050980392156863,29.0225,32.56363636363636,28.985000000000003,36.88,24.66333333333333,23.5725,1362.471590909092,-362.4715909090919,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
