provincia,new_ncart,simbc,tipo_uc,limit_ppal,limit_secu,limit_terc,ind_prod,porc_sue1,posi_sue1,orden_sue1,ggrup_sue1,sgrup_sue1,text_sups1,text_bs1,drenaje_s1,profund_s1,alcalin_s1,porc_pens1,erhidr_s1,ereoli_s1,rocos_s1,anegab_s1,porc_sue2,posi_sue2,orden_sue2,ggrup_sue2,sgrup_sue2,porc_sue3,posi_sue3,orden_sue3,ggrup_sue3,sgrup_sue3,ogc_fid
TIERRA DEL FUEGO E ISLAS MALVINAS,23028.0,IWli-2,Consociacion,Climatica,Drenaje deficiente,Prof.Efectiva somera,40.0,40.0,Plano alto,Inceptisoles,Haplumbreptes,Haplumbreptes litico,Franco arcillosa,Arcillo limosa,Moderado,45.0,Ligera,1.0,Nula,-,Interfiere labra,-,30.0,Plano alto,Histosoles,Borofolistes,Borofolistes litico,20.0,Pie de Loma,Histosoles,Borohemistes,Borohemistes litico,7132.0
SANTIAGO DEL ESTERO,21025.0,EPli-25,Complejo,Pendientes,Prof.Efectiva somera,-,3.0,50.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera escarpada,Entisoles,Ustortentes,Ustortentes litico,20.0,Ladera media,Molisoles,Haplustoles,Haplustoles litico,6960.0
SANTIAGO DEL ESTERO,21025.0,EPli-25,Complejo,Pendientes,Prof.Efectiva somera,-,3.0,50.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera escarpada,Entisoles,Ustortentes,Ustortentes litico,20.0,Ladera media,Molisoles,Haplustoles,Haplustoles litico,6961.0
SANTIAGO DEL ESTERO,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,6962.0
SANTIAGO DEL ESTERO,21002.0,AEtc-7,Asociacion,Suscep inund o anega,Alcalin menos 50cm,Salin en 1ros 50cm,12.0,70.0,Bajo,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,30.0,Bajo,Molisoles,Natracuoles,Natracuoles tipico,0.0,,,,,6963.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,6972.0
SANTIAGO DEL ESTERO,21054.0,MNai-7,Asociacion,Climatica,Baja retenc humedad,-,66.0,60.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,30.0,Loma,Entisoles,Torripsamentes,Torripsamentes tipico,10.0,Cubetas,Molisoles,Haplustoles,Haplustoles salortidico,6964.0
SANTIAGO DEL ESTERO,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,6965.0
SANTIAGO DEL ESTERO,50004.0,S,Salinas,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Salinas,Salinas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,6966.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,6967.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,6968.0
SANTIAGO DEL ESTERO,20057.0,MNac-2,Asociacion,Climatica,-,-,64.0,70.0,Ladera media,Molisoles,Haplustoles,Haplustoles acuico,Franco limosa,Franco arcillo limos,Imperfecto,200.0,No sodico,1.0,-,-,-,-,30.0,Ladera media,Molisoles,Argiustoles,Argiustoles acuico,0.0,,,,,6973.0
SANTIAGO DEL ESTERO,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,6974.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6975.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,6979.0
SANTIAGO DEL ESTERO,21058.0,MNen-1,Consociacion,Climatica,Suscep eros hidrica,-,61.0,100.0,Pendiente,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,0.0,,,,,0.0,,,,,6976.0
SANTIAGO DEL ESTERO,21073.0,MNtc-12,Asociacion,Climatica,Baja retenc humedad,-,80.0,50.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,50.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,6977.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6978.0
SANTIAGO DEL ESTERO,20058.0,Co1,Complejo indifer,Suscep inund o anega,Alcalin menos 50cm,Salin en 1ros 50cm,7.0,100.0,V?a de escurrimiento,Complejo indiferenci,Complejo indiferenciado,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,7066.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6980.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,6981.0
SANTIAGO DEL ESTERO,22021.0,MKud-25,Asociacion,Suscep inund o anega,-,-,61.0,40.0,Explanadas,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Argiustoles,Argiustoles acuico,20.0,Explanadas,Alfisoles,Haplustalfes,Haplustalfes vertico,7080.0
SANTIAGO DEL ESTERO,22019.0,MKud-4,Asociacion,Suscep eros hidrica,-,-,68.0,70.0,Explanadas,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Natrustoles,Natrustoles entico,0.0,,,,,7081.0
SANTIAGO DEL ESTERO,21068.0,MNtc-1,Consociacion,Climatica,Baja retenc humedad,-,52.0,100.0,Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,0.0,,,,,0.0,,,,,6982.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,6983.0
SANTIAGO DEL ESTERO,21045.0,MKtc-9,Asociacion,Climatica,-,-,55.0,60.0,Explanadas,Molisoles,Argiustoles,Argiustoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,0.0,,,,,6984.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,6985.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,6986.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6988.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,6989.0
SANTIAGO DEL ESTERO,21071.0,MNtc-10,Asociacion,Suscep eros hidrica,Baja retenc humedad,-,57.0,60.0,Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,40.0,Media Loma,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,7082.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6990.0
SANTIAGO DEL ESTERO,21045.0,MKtc-9,Asociacion,Climatica,-,-,55.0,60.0,Explanadas,Molisoles,Argiustoles,Argiustoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,0.0,,,,,6991.0
SANTIAGO DEL ESTERO,21006.0,AEtc-34,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,15.0,60.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,10.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,6998.0
SANTIAGO DEL ESTERO,21072.0,MNtc-11,Asociacion,Baja retenc humedad,Climatica,-,67.0,50.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,50.0,Explanadas,Molisoles,Argiustoles,Argiustoles udico,0.0,,,,,6992.0
SANTIAGO DEL ESTERO,2010.0,EKtc-13,Complejo,Pedregosidad,Drenaje deficiente,-,24.0,70.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,Arenosa,Arenosa,Algo Excesivo,80.0,Debil,1.0,Ligera,-,Interfiere labra,-,30.0,V?a de escurrimiento,Entisoles,Ustortentes,Ustortentes tipico,0.0,,,,,6993.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,6994.0
SANTIAGO DEL ESTERO,2029.0,MNtc-12,Asociacion,Climatica,Baja retenc humedad,-,66.0,50.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,50.0,Explanadas,Inceptisoles,Haplumbreptes,Haplumbreptes entico,0.0,,,,,6999.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,6995.0
TIERRA DEL FUEGO E ISLAS MALVINAS,23028.0,IWli-2,Consociacion,Climatica,Drenaje deficiente,Prof.Efectiva somera,40.0,40.0,Plano alto,Inceptisoles,Haplumbreptes,Haplumbreptes litico,Franco arcillosa,Arcillo limosa,Moderado,45.0,Ligera,1.0,Nula,-,Interfiere labra,-,30.0,Plano alto,Histosoles,Borofolistes,Borofolistes litico,20.0,Pie de Loma,Histosoles,Borohemistes,Borohemistes litico,7133.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,6996.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,6997.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,7000.0
SANTIAGO DEL ESTERO,21055.0,MNai-10,Complejo,Climatica,Baja retenc humedad,-,61.0,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,20.0,Bajo,Molisoles,Argiustoles,Argiustoles acuico,7001.0
SANTIAGO DEL ESTERO,22027.0,MNtc-10,Asociacion,Suscep eros hidrica,Baja retenc humedad,-,57.0,60.0,Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco limosa,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,40.0,Media Loma,Molisoles,Natrustoles,Natrustoles entico,0.0,,,,,7083.0
SANTIAGO DEL ESTERO,21052.0,MNai-3,Asociacion,Climatica,Baja retenc humedad,-,59.0,80.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,7002.0
SANTIAGO DEL ESTERO,22029.0,MNtc-31,Complejo,Suscep eros hidrica,Suscep inund o anega,-,43.0,30.0,Media Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco limosa,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,30.0,Media loma,Molisoles,Haplustoles,Haplustoles tapto argico,30.0,Llanura anegable,Molisoles,Natrustoles,Natrustoles entico,7084.0
SANTIAGO DEL ESTERO,50004.0,S,Salinas,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Salinas,Salinas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,7003.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,7011.0
SANTIAGO DEL ESTERO,21078.0,MNtc-24,Complejo,Climatica,Salin en 1ros 50cm,-,23.0,50.0,Llanura,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,50.0,Microdepresion,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,7004.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,7005.0
SANTIAGO DEL ESTERO,20037.0,MItc-6,Asociacion,Baja permeabilidad,Drenaje deficiente,-,83.0,35.0,Ladera empinada,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Arcillo limosa,Bien drenado,200.0,No sodico,1.0,-,-,-,-,35.0,Ladera empinada,Molisoles,Natralboles,Natralboles tipico,30.0,Ladera empinada,Molisoles,Argialboles,Argialboles tipico,7067.0
SANTIAGO DEL ESTERO,21055.0,MNai-10,Complejo,Climatica,Baja retenc humedad,-,61.0,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Aridisoles,Calciortides,Calciortides tipico,20.0,Bajo,Molisoles,Argiustoles,Argiustoles acuico,7006.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,7007.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,7008.0
SANTIAGO DEL ESTERO,21046.0,MKtc-15,Complejo,Climatica,-,-,72.0,50.0,Explanadas,Molisoles,Argiustoles,Argiustoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,1.0,-,-,-,-,50.0,Cubetas,Molisoles,Argiustoles,Argiustoles ustalfico,0.0,,,,,7009.0
SANTIAGO DEL ESTERO,21067.0,MNst-1,Complejo,Salin en 1ros 50cm,Climatica,-,37.0,60.0,Bajo,Molisoles,Haplustoles,Haplustoles salortidico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,1.0,-,-,-,-,40.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,0.0,,,,,7010.0
SANTIAGO DEL ESTERO,21014.0,DGut-1,Asociacion,Climatica,-,-,50.0,80.0,Plano alto,Aridisoles,Cambortides,Cambortides ustolico,Franca,Franca,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,20.0,V?a de escurrimiento,Molisoles,Haplustoles,Haplustoles torrifluventico,0.0,,,,,7015.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,7017.0
SANTIAGO DEL ESTERO,21076.0,MNtc-20,Asociacion,Climatica,Baja retenc humedad,-,60.0,40.0,Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,40.0,Loma,Molisoles,Haplustoles,Haplustoles entico,20.0,Media Loma,Entisoles,Ustortentes,Ustortentes tipico,7016.0
SANTIAGO DEL ESTERO,21076.0,MNtc-20,Asociacion,Climatica,Baja retenc humedad,-,60.0,40.0,Loma,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,40.0,Loma,Molisoles,Haplustoles,Haplustoles entico,20.0,Media Loma,Entisoles,Ustortentes,Ustortentes tipico,7018.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,7020.0
SANTIAGO DEL ESTERO,20058.0,Co1,Complejo indifer,Suscep inund o anega,Alcalin menos 50cm,Salin en 1ros 50cm,7.0,100.0,V?a de escurrimiento,Complejo indiferenci,Complejo indiferenciado,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,7022.0
SANTIAGO DEL ESTERO,21003.0,AEtc-25,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,3.0,80.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,7023.0
SANTIAGO DEL ESTERO,22001.0,AEtc-34,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,22.0,60.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco limosa,Arcillo limosa,Pobre,100.0,No sodico,1.0,-,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,10.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes acuico,7085.0
SANTIAGO DEL ESTERO,21027.0,EPtc-19,Complejo,Pendientes,Prof.Efectiva somera,-,16.0,40.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,25.0,Ladera media,Entisoles,Ustortentes,Ustortentes tipico,25.0,Ladera escarpada,Molisoles,Haplustoles,Haplustoles entico,7021.0
SANTIAGO DEL ESTERO,22001.0,AEtc-34,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,22.0,60.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,Franco limosa,Arcillo limosa,Pobre,100.0,No sodico,1.0,-,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,10.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes acuico,7086.0
SANTIAGO DEL ESTERO,22033.0,MNud-23,Complejo,Climatica,-,-,47.0,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles udico,Franca,Franca,Bien drenado,100.0,No sodico,3.0,Moderada,-,-,-,30.0,V?a de escurrimiento,Molisoles,Haplustoles,Haplustoles tapto argico,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,7088.0
SANTIAGO DEL ESTERO,21062.0,MNen-20,Asociacion,Climatica,Salin en 1ros 50cm,-,48.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Algo Excesivo,120.0,No sodico,1.0,Ligera,-,-,-,30.0,Explanadas,Molisoles,Haplustoles,Haplustoles salortidico,0.0,,,,,7024.0
SANTIAGO DEL ESTERO,21078.0,MNtc-24,Complejo,Climatica,Salin en 1ros 50cm,-,23.0,50.0,Llanura,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,50.0,Microdepresion,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,7025.0
SANTIAGO DEL ESTERO,20025.0,MGtc-11,Complejo,Alcalin menos 50cm,Salin en 1ros 50cm,Drenaje deficiente,18.0,35.0,Cubetas,Molisoles,Natracuoles,Natracuoles tipico,Franco limosa,Franco arcillo limos,Pobre,150.0,Debil,0.0,-,-,-,-,35.0,Cubetas,Molisoles,Natralboles,Natralboles tipico,30.0,Cubetas,Alfisoles,Natracualfes,Natracualfes tipico,7026.0
SANTIAGO DEL ESTERO,3231.0,MNto-3,Asociacion,Climatica,Drenaje deficiente,-,57.0,50.0,Loma,Molisoles,Haplustoles,Haplustoles torriortentico,Franco limosa,Franco limosa,Algo Excesivo,100.0,Fuerte,1.0,-,-,-,-,40.0,Loma,Aridisoles,Cambortides,Cambortides ustolico,10.0,Bajo,Alfisoles,Albacualfes,Albacualfes tipico,7031.0
SANTIAGO DEL ESTERO,21008.0,AEtc-39,Complejo,Drenaje deficiente,Alcalin menos 50cm,-,11.0,60.0,Derrame suav. ondulado,Alfisoles,Natracualfes,Natracualfes tipico,Franco arenosa,Arcillosa,Pobre,80.0,Poca,1.0,-,-,-,-,20.0,Plano alto,Alfisoles,Natracualfes,Natracualfes tipico,20.0,Albardon,Complejos,Complejos,No Clasificado xx,7027.0
